ID,Pred
2026_1103_1407,0.768938
2026_1103_1408,0.812542
2026_1103_1409,0.703124
2026_1103_1410,0.879555
2026_1103_1411,0.975
2026_1103_1412,0.712813
2026_1103_1413,0.847575
2026_1103_1414,0.787715
2026_1103_1415,0.974768
2026_1103_1416,0.368548
2026_1103_1417,0.316549
2026_1103_1418,0.975
2026_1103_1419,0.975
2026_1103_1420,0.941438
2026_1103_1421,0.933802
2026_1103_1422,0.967446
2026_1103_1423,0.622468
2026_1103_1424,0.816807
2026_1103_1425,0.322093
2026_1103_1426,0.831306
2026_1103_1427,0.975
2026_1103_1428,0.826125
2026_1103_1429,0.31757
2026_1103_1430,0.727097
2026_1103_1431,0.952045
2026_1103_1433,0.363159
2026_1103_1434,0.857959
2026_1103_1435,0.26043
2026_1103_1436,0.871137
2026_1103_1437,0.256763
2026_1103_1438,0.230344
2026_1103_1439,0.397546
2026_1103_1440,0.975
2026_1103_1441,0.945907
2026_1103_1442,0.975
2026_1103_1443,0.767168
2026_1103_1444,0.975
2026_1103_1447,0.975
2026_1103_1448,0.585756
2026_1103_1449,0.581804
2026_1103_1450,0.891447
2026_1103_1451,0.920462
2026_1103_1452,0.467725
2026_1103_1453,0.942944
2026_1103_1454,0.931841
2026_1103_1455,0.752856
2026_1103_1456,0.812924
2026_1103_1457,0.794617
2026_1103_1458,0.276352
2026_1103_1459,0.920815
2026_1103_1460,0.817251
2026_1103_1461,0.755132
2026_1103_1462,0.673414
2026_1103_1463,0.629617
2026_1103_1464,0.916131
2026_1103_1465,0.685726
2026_1103_1466,0.975
2026_1103_1467,0.740589
2026_1103_1468,0.975
2026_1103_1469,0.882107
2026_1103_1470,0.922469
2026_1103_1471,0.757839
2026_1103_1472,0.82307
2026_1103_1473,0.94502
2026_1103_1474,0.885892
2026_1103_1475,0.975
2026_1103_1476,0.975
2026_1103_1477,0.975
2026_1103_1478,0.975
2026_1103_1479,0.975
2026_1103_1480,0.975
2026_1103_1481,0.975
2026_1104_1105,0.975
2026_1104_1106,0.975
2026_1104_1107,0.975
2026_1104_1108,0.975
2026_1104_1110,0.975
2026_1104_1111,0.971444
2026_1104_1112,0.310064
2026_1104_1113,0.74771
2026_1104_1114,0.975
2026_1104_1115,0.975
2026_1104_1116,0.584178
2026_1104_1117,0.948364
2026_1104_1119,0.975
2026_1104_1120,0.713576
2026_1104_1122,0.931992
2026_1104_1123,0.975
2026_1104_1124,0.792915
2026_1104_1125,0.806911
2026_1104_1126,0.975
2026_1104_1127,0.975
2026_1104_1129,0.708544
2026_1104_1130,0.95871
2026_1104_1131,0.975
2026_1104_1132,0.95876
2026_1104_1133,0.818093
2026_1104_1135,0.975
2026_1104_1136,0.975
2026_1104_1137,0.975
2026_1104_1138,0.975
2026_1104_1139,0.810585
2026_1104_1140,0.596515
2026_1104_1141,0.975
2026_1104_1142,0.975
2026_1104_1143,0.649134
2026_1104_1144,0.959793
2026_1104_1145,0.975
2026_1104_1146,0.975
2026_1104_1148,0.975
2026_1104_1149,0.975
2026_1104_1150,0.946354
2026_1104_1151,0.975
2026_1104_1152,0.975
2026_1104_1153,0.729291
2026_1104_1154,0.975
2026_1104_1155,0.597311
2026_1104_1156,0.975
2026_1104_1157,0.975
2026_1104_1158,0.910243
2026_1104_1159,0.974214
2026_1104_1160,0.788794
2026_1104_1161,0.63491
2026_1104_1162,0.96041
2026_1104_1163,0.356578
2026_1104_1164,0.975
2026_1104_1165,0.975
2026_1104_1166,0.770139
2026_1104_1167,0.975
2026_1104_1168,0.975
2026_1104_1169,0.952832
2026_1104_1170,0.975
2026_1104_1171,0.975
2026_1104_1172,0.801028
2026_1104_1173,0.578289
2026_1104_1174,0.975
2026_1104_1175,0.975
2026_1104_1176,0.975
2026_1104_1177,0.801014
2026_1104_1178,0.975
2026_1104_1179,0.959083
2026_1104_1180,0.975
2026_1104_1181,0.369682
2026_1104_1182,0.903558
2026_1104_1183,0.975
2026_1104_1184,0.975
2026_1104_1185,0.975
2026_1104_1186,0.975
2026_1104_1187,0.975
2026_1104_1188,0.975
2026_1104_1189,0.975
2026_1104_1190,0.876051
2026_1104_1191,0.975
2026_1104_1192,0.975
2026_1104_1193,0.975
2026_1104_1194,0.908647
2026_1104_1195,0.975
2026_1104_1196,0.443355
2026_1104_1197,0.975
2026_1104_1198,0.975
2026_1104_1199,0.765556
2026_1104_1200,0.972275
2026_1104_1201,0.920361
2026_1104_1202,0.966993
2026_1104_1203,0.873762
2026_1104_1204,0.975
2026_1104_1205,0.975
2026_1104_1206,0.675522
2026_1104_1207,0.807085
2026_1104_1208,0.623914
2026_1104_1209,0.975
2026_1104_1210,0.953213
2026_1104_1211,0.364303
2026_1104_1212,0.975
2026_1104_1213,0.696544
2026_1104_1214,0.975
2026_1104_1217,0.942737
2026_1104_1218,0.861242
2026_1104_1219,0.867247
2026_1104_1220,0.828641
2026_1104_1221,0.975
2026_1104_1222,0.417627
2026_1104_1223,0.975
2026_1104_1224,0.975
2026_1104_1225,0.975
2026_1104_1226,0.975
2026_1104_1227,0.95012
2026_1104_1228,0.461452
2026_1104_1229,0.834447
2026_1104_1230,0.975
2026_1104_1231,0.746421
2026_1104_1232,0.975
2026_1104_1233,0.975
2026_1104_1234,0.589226
2026_1104_1235,0.540387
2026_1104_1236,0.975
2026_1104_1237,0.975
2026_1104_1238,0.975
2026_1104_1239,0.975
2026_1104_1240,0.975
2026_1104_1241,0.967882
2026_1104_1242,0.525402
2026_1104_1243,0.865152
2026_1104_1244,0.955459
2026_1104_1245,0.817728
2026_1104_1246,0.607517
2026_1104_1247,0.975
2026_1104_1248,0.975
2026_1104_1249,0.975
2026_1104_1250,0.975
2026_1104_1251,0.77196
2026_1104_1252,0.972376
2026_1104_1253,0.975
2026_1104_1254,0.964429
2026_1104_1255,0.975
2026_1104_1256,0.971036
2026_1104_1257,0.586357
2026_1104_1258,0.953167
2026_1104_1259,0.975
2026_1104_1260,0.975
2026_1104_1261,0.823873
2026_1104_1262,0.975
2026_1104_1263,0.975
2026_1104_1264,0.975
2026_1104_1265,0.954113
2026_1104_1266,0.93936
2026_1104_1267,0.956902
2026_1104_1268,0.843908
2026_1104_1269,0.975
2026_1104_1270,0.774243
2026_1104_1271,0.975
2026_1104_1272,0.902517
2026_1104_1273,0.974611
2026_1104_1274,0.627061
2026_1104_1275,0.805853
2026_1104_1276,0.296243
2026_1104_1277,0.456008
2026_1104_1278,0.791007
2026_1104_1279,0.793559
2026_1104_1280,0.84751
2026_1104_1281,0.673627
2026_1104_1282,0.975
2026_1104_1283,0.975
2026_1104_1284,0.975
2026_1104_1285,0.971355
2026_1104_1286,0.972971
2026_1104_1287,0.975
2026_1104_1288,0.975
2026_1104_1290,0.975
2026_1104_1291,0.975
2026_1104_1292,0.956116
2026_1104_1293,0.81441
2026_1104_1294,0.961386
2026_1104_1295,0.919732
2026_1104_1296,0.975
2026_1104_1297,0.975
2026_1104_1298,0.933123
2026_1104_1299,0.975
2026_1104_1300,0.975
2026_1104_1301,0.617973
2026_1104_1303,0.975
2026_1104_1304,0.4889
2026_1104_1305,0.610107
2026_1104_1306,0.975
2026_1104_1307,0.65542
2026_1104_1308,0.968604
2026_1104_1309,0.975
2026_1104_1310,0.975
2026_1104_1311,0.975
2026_1104_1312,0.975
2026_1104_1313,0.975
2026_1104_1314,0.503346
2026_1104_1315,0.975
2026_1104_1316,0.975
2026_1104_1317,0.889584
2026_1104_1318,0.975
2026_1104_1319,0.975
2026_1104_1320,0.701946
2026_1104_1321,0.776233
2026_1104_1322,0.975
2026_1104_1323,0.840721
2026_1104_1324,0.970857
2026_1104_1325,0.971447
2026_1104_1326,0.630403
2026_1104_1328,0.685204
2026_1104_1329,0.730456
2026_1104_1330,0.975
2026_1104_1331,0.975
2026_1104_1332,0.835995
2026_1104_1333,0.92348
2026_1104_1334,0.890934
2026_1104_1335,0.962588
2026_1104_1336,0.823373
2026_1104_1337,0.975
2026_1104_1338,0.85475
2026_1104_1339,0.956968
2026_1104_1340,0.941966
2026_1104_1341,0.975
2026_1104_1342,0.975
2026_1104_1343,0.975
2026_1104_1344,0.82927
2026_1104_1345,0.454312
2026_1104_1346,0.966832
2026_1104_1347,0.975
2026_1104_1348,0.791285
2026_1104_1349,0.975
2026_1104_1350,0.933997
2026_1104_1351,0.975
2026_1104_1352,0.961557
2026_1104_1353,0.82453
2026_1104_1354,0.975
2026_1104_1355,0.974595
2026_1104_1356,0.948949
2026_1104_1357,0.975
2026_1104_1358,0.851405
2026_1104_1359,0.975
2026_1104_1360,0.975
2026_1104_1361,0.629331
2026_1104_1362,0.794732
2026_1104_1363,0.975
2026_1104_1364,0.930481
2026_1104_1365,0.593247
2026_1104_1367,0.975
2026_1104_1368,0.975
2026_1104_1369,0.975
2026_1104_1370,0.869144
2026_1104_1371,0.59688
2026_1104_1372,0.856829
2026_1104_1373,0.928345
2026_1104_1374,0.662542
2026_1104_1375,0.932166
2026_1104_1376,0.865268
2026_1104_1377,0.975
2026_1104_1378,0.831407
2026_1104_1379,0.975
2026_1104_1380,0.975
2026_1104_1381,0.975
2026_1104_1382,0.883961
2026_1104_1384,0.975
2026_1104_1385,0.510148
2026_1104_1386,0.870028
2026_1104_1387,0.568142
2026_1104_1388,0.598132
2026_1104_1389,0.975
2026_1104_1390,0.678951
2026_1104_1391,0.975
2026_1104_1392,0.975
2026_1104_1393,0.799882
2026_1104_1394,0.975
2026_1104_1395,0.618152
2026_1104_1396,0.924233
2026_1104_1397,0.610879
2026_1104_1398,0.972902
2026_1104_1399,0.975
2026_1104_1400,0.775614
2026_1104_1401,0.69401
2026_1104_1402,0.975
2026_1104_1403,0.521364
2026_1104_1404,0.942185
2026_1104_1405,0.967098
2026_1104_1406,0.929378
2026_1104_1407,0.886657
2026_1104_1408,0.870301
2026_1104_1409,0.764991
2026_1104_1410,0.972642
2026_1104_1411,0.975
2026_1104_1412,0.85981
2026_1104_1413,0.924331
2026_1104_1414,0.851588
2026_1104_1415,0.975
2026_1104_1416,0.62045
2026_1104_1417,0.581742
2026_1104_1418,0.975
2026_1104_1419,0.975
2026_1104_1420,0.975
2026_1104_1421,0.975
2026_1104_1422,0.975
2026_1104_1423,0.831559
2026_1104_1424,0.855438
2026_1104_1425,0.761327
2026_1104_1426,0.943973
2026_1104_1427,0.975
2026_1104_1428,0.946865
2026_1104_1429,0.597528
2026_1104_1430,0.815181
2026_1104_1431,0.975
2026_1104_1433,0.620346
2026_1104_1434,0.957801
2026_1104_1435,0.519731
2026_1104_1436,0.973197
2026_1104_1437,0.530582
2026_1104_1438,0.411359
2026_1104_1439,0.701406
2026_1104_1440,0.975
2026_1104_1441,0.975
2026_1104_1442,0.975
2026_1104_1443,0.917782
2026_1104_1444,0.975
2026_1104_1447,0.975
2026_1104_1448,0.762162
2026_1104_1449,0.785599
2026_1104_1450,0.955487
2026_1104_1451,0.975
2026_1104_1452,0.728091
2026_1104_1453,0.975
2026_1104_1454,0.975
2026_1104_1455,0.761796
2026_1104_1456,0.922167
2026_1104_1457,0.909699
2026_1104_1458,0.535177
2026_1104_1459,0.975
2026_1104_1460,0.941025
2026_1104_1461,0.838394
2026_1104_1462,0.80688
2026_1104_1463,0.823344
2026_1104_1464,0.975
2026_1104_1465,0.829857
2026_1104_1466,0.975
2026_1104_1467,0.918001
2026_1104_1468,0.975
2026_1104_1469,0.951555
2026_1104_1470,0.973988
2026_1104_1471,0.839472
2026_1104_1472,0.935866
2026_1104_1473,0.975
2026_1104_1474,0.975
2026_1104_1475,0.975
2026_1104_1476,0.975
2026_1104_1477,0.975
2026_1104_1478,0.975
2026_1104_1479,0.975
2026_1104_1480,0.975
2026_1104_1481,0.975
2026_1105_1106,0.721165
2026_1105_1107,0.75854
2026_1105_1108,0.779307
2026_1105_1110,0.458799
2026_1105_1111,0.363474
2026_1105_1112,0.025
2026_1105_1113,0.025
2026_1105_1114,0.670615
2026_1105_1115,0.663397
2026_1105_1116,0.025
2026_1105_1117,0.134593
2026_1105_1119,0.762045
2026_1105_1120,0.025
2026_1105_1122,0.120511
2026_1105_1123,0.659205
2026_1105_1124,0.025
2026_1105_1125,0.025
2026_1105_1126,0.451166
2026_1105_1127,0.832029
2026_1105_1129,0.025
2026_1105_1130,0.192927
2026_1105_1131,0.430901
2026_1105_1132,0.166274
2026_1105_1133,0.050842
2026_1105_1135,0.633044
2026_1105_1136,0.788453
2026_1105_1137,0.741656
2026_1105_1138,0.207017
2026_1105_1139,0.025
2026_1105_1140,0.025
2026_1105_1141,0.6915
2026_1105_1142,0.463837
2026_1105_1143,0.025
2026_1105_1144,0.267114
2026_1105_1145,0.767248
2026_1105_1146,0.241566
2026_1105_1148,0.445424
2026_1105_1149,0.553401
2026_1105_1150,0.206666
2026_1105_1151,0.548826
2026_1105_1152,0.819379
2026_1105_1153,0.025
2026_1105_1154,0.741476
2026_1105_1155,0.025
2026_1105_1156,0.704429
2026_1105_1157,0.386056
2026_1105_1158,0.134223
2026_1105_1159,0.350055
2026_1105_1160,0.025
2026_1105_1161,0.036861
2026_1105_1162,0.162489
2026_1105_1163,0.025
2026_1105_1164,0.877511
2026_1105_1165,0.231749
2026_1105_1166,0.025
2026_1105_1167,0.741156
2026_1105_1168,0.33763
2026_1105_1169,0.164555
2026_1105_1170,0.7301
2026_1105_1171,0.47183
2026_1105_1172,0.031491
2026_1105_1173,0.026304
2026_1105_1174,0.606546
2026_1105_1175,0.875847
2026_1105_1176,0.511653
2026_1105_1177,0.030645
2026_1105_1178,0.485682
2026_1105_1179,0.200083
2026_1105_1180,0.377664
2026_1105_1181,0.025
2026_1105_1182,0.06106
2026_1105_1183,0.70546
2026_1105_1184,0.604983
2026_1105_1185,0.358079
2026_1105_1186,0.440798
2026_1105_1187,0.510513
2026_1105_1188,0.450352
2026_1105_1189,0.334743
2026_1105_1190,0.072498
2026_1105_1191,0.560086
2026_1105_1192,0.816203
2026_1105_1193,0.301777
2026_1105_1194,0.048659
2026_1105_1195,0.382282
2026_1105_1196,0.025
2026_1105_1197,0.553734
2026_1105_1198,0.390076
2026_1105_1199,0.030444
2026_1105_1200,0.316756
2026_1105_1201,0.155499
2026_1105_1202,0.220118
2026_1105_1203,0.039312
2026_1105_1204,0.323696
2026_1105_1205,0.946995
2026_1105_1206,0.025
2026_1105_1207,0.025
2026_1105_1208,0.025
2026_1105_1209,0.736791
2026_1105_1210,0.089936
2026_1105_1211,0.025
2026_1105_1212,0.576524
2026_1105_1213,0.029177
2026_1105_1214,0.493737
2026_1105_1217,0.278222
2026_1105_1218,0.03828
2026_1105_1219,0.025
2026_1105_1220,0.048523
2026_1105_1221,0.72048
2026_1105_1222,0.025
2026_1105_1223,0.71657
2026_1105_1224,0.262433
2026_1105_1225,0.288917
2026_1105_1226,0.379637
2026_1105_1227,0.173385
2026_1105_1228,0.025
2026_1105_1229,0.039184
2026_1105_1230,0.445948
2026_1105_1231,0.025
2026_1105_1232,0.358857
2026_1105_1233,0.342501
2026_1105_1234,0.025
2026_1105_1235,0.025
2026_1105_1236,0.296125
2026_1105_1237,0.787438
2026_1105_1238,0.636027
2026_1105_1239,0.628235
2026_1105_1240,0.398306
2026_1105_1241,0.320972
2026_1105_1242,0.025
2026_1105_1243,0.034837
2026_1105_1244,0.172124
2026_1105_1245,0.045415
2026_1105_1246,0.025
2026_1105_1247,0.377093
2026_1105_1248,0.725527
2026_1105_1249,0.418004
2026_1105_1250,0.450834
2026_1105_1251,0.026141
2026_1105_1252,0.21511
2026_1105_1253,0.666344
2026_1105_1254,0.214575
2026_1105_1255,0.58294
2026_1105_1256,0.31386
2026_1105_1257,0.025
2026_1105_1258,0.13335
2026_1105_1259,0.73626
2026_1105_1260,0.498037
2026_1105_1261,0.025
2026_1105_1262,0.593802
2026_1105_1263,0.853974
2026_1105_1264,0.666096
2026_1105_1265,0.191386
2026_1105_1266,0.08094
2026_1105_1267,0.132705
2026_1105_1268,0.045758
2026_1105_1269,0.234736
2026_1105_1270,0.025
2026_1105_1271,0.823392
2026_1105_1272,0.045182
2026_1105_1273,0.212026
2026_1105_1274,0.025
2026_1105_1275,0.025
2026_1105_1276,0.025
2026_1105_1277,0.025
2026_1105_1278,0.028916
2026_1105_1279,0.025
2026_1105_1280,0.028445
2026_1105_1281,0.025
2026_1105_1282,0.947944
2026_1105_1283,0.330699
2026_1105_1284,0.345363
2026_1105_1285,0.291722
2026_1105_1286,0.337731
2026_1105_1287,0.385665
2026_1105_1288,0.71412
2026_1105_1290,0.956552
2026_1105_1291,0.484861
2026_1105_1292,0.191517
2026_1105_1293,0.027172
2026_1105_1294,0.206339
2026_1105_1295,0.093266
2026_1105_1296,0.730651
2026_1105_1297,0.274632
2026_1105_1298,0.108788
2026_1105_1299,0.681568
2026_1105_1300,0.703791
2026_1105_1301,0.025
2026_1105_1303,0.503408
2026_1105_1304,0.025
2026_1105_1305,0.025
2026_1105_1306,0.791302
2026_1105_1307,0.025
2026_1105_1308,0.21244
2026_1105_1309,0.34635
2026_1105_1310,0.816396
2026_1105_1311,0.466703
2026_1105_1312,0.527024
2026_1105_1313,0.599512
2026_1105_1314,0.025
2026_1105_1315,0.494395
2026_1105_1316,0.855271
2026_1105_1317,0.072613
2026_1105_1318,0.55499
2026_1105_1319,0.607003
2026_1105_1320,0.034932
2026_1105_1321,0.025
2026_1105_1322,0.726958
2026_1105_1323,0.033329
2026_1105_1324,0.169229
2026_1105_1325,0.225648
2026_1105_1326,0.025
2026_1105_1328,0.025
2026_1105_1329,0.025
2026_1105_1330,0.456968
2026_1105_1331,0.758373
2026_1105_1332,0.040794
2026_1105_1333,0.136336
2026_1105_1334,0.105967
2026_1105_1335,0.222691
2026_1105_1336,0.047601
2026_1105_1337,0.618271
2026_1105_1338,0.056018
2026_1105_1339,0.21678
2026_1105_1340,0.155038
2026_1105_1341,0.512857
2026_1105_1342,0.56649
2026_1105_1343,0.548292
2026_1105_1344,0.025
2026_1105_1345,0.025
2026_1105_1346,0.184956
2026_1105_1347,0.530203
2026_1105_1348,0.045439
2026_1105_1349,0.345715
2026_1105_1350,0.07593
2026_1105_1351,0.89704
2026_1105_1352,0.169057
2026_1105_1353,0.060498
2026_1105_1354,0.851239
2026_1105_1355,0.423072
2026_1105_1356,0.179088
2026_1105_1357,0.573126
2026_1105_1358,0.050819
2026_1105_1359,0.400343
2026_1105_1360,0.395188
2026_1105_1361,0.025
2026_1105_1362,0.049149
2026_1105_1363,0.352805
2026_1105_1364,0.166214
2026_1105_1365,0.025
2026_1105_1367,0.645952
2026_1105_1368,0.720077
2026_1105_1369,0.389297
2026_1105_1370,0.04034
2026_1105_1371,0.025
2026_1105_1372,0.027131
2026_1105_1373,0.193465
2026_1105_1374,0.025
2026_1105_1375,0.175268
2026_1105_1376,0.042991
2026_1105_1377,0.562981
2026_1105_1378,0.025
2026_1105_1379,0.317826
2026_1105_1380,0.434874
2026_1105_1381,0.715951
2026_1105_1382,0.06766
2026_1105_1384,0.873562
2026_1105_1385,0.025
2026_1105_1386,0.095377
2026_1105_1387,0.025
2026_1105_1388,0.025
2026_1105_1389,0.4074
2026_1105_1390,0.025
2026_1105_1391,0.726239
2026_1105_1392,0.32113
2026_1105_1393,0.025
2026_1105_1394,0.337837
2026_1105_1395,0.025
2026_1105_1396,0.150335
2026_1105_1397,0.025
2026_1105_1398,0.187311
2026_1105_1399,0.655301
2026_1105_1400,0.025
2026_1105_1401,0.025
2026_1105_1402,0.403933
2026_1105_1403,0.025
2026_1105_1404,0.175784
2026_1105_1405,0.208644
2026_1105_1406,0.132477
2026_1105_1407,0.059434
2026_1105_1408,0.097653
2026_1105_1409,0.025
2026_1105_1410,0.265826
2026_1105_1411,0.679178
2026_1105_1412,0.033263
2026_1105_1413,0.171074
2026_1105_1414,0.039082
2026_1105_1415,0.560451
2026_1105_1416,0.025
2026_1105_1417,0.025
2026_1105_1418,0.658156
2026_1105_1419,0.935206
2026_1105_1420,0.244106
2026_1105_1421,0.455368
2026_1105_1422,0.49051
2026_1105_1423,0.034149
2026_1105_1424,0.043736
2026_1105_1425,0.025
2026_1105_1426,0.149186
2026_1105_1427,0.810412
2026_1105_1428,0.051521
2026_1105_1429,0.025
2026_1105_1430,0.027972
2026_1105_1431,0.569145
2026_1105_1433,0.025
2026_1105_1434,0.197545
2026_1105_1435,0.025
2026_1105_1436,0.254658
2026_1105_1437,0.025
2026_1105_1438,0.025
2026_1105_1439,0.025
2026_1105_1440,0.884276
2026_1105_1441,0.501164
2026_1105_1442,0.955094
2026_1105_1443,0.143428
2026_1105_1444,0.651389
2026_1105_1447,0.626643
2026_1105_1448,0.025
2026_1105_1449,0.025
2026_1105_1450,0.158596
2026_1105_1451,0.40454
2026_1105_1452,0.025
2026_1105_1453,0.379808
2026_1105_1454,0.375093
2026_1105_1455,0.032917
2026_1105_1456,0.098821
2026_1105_1457,0.080297
2026_1105_1458,0.025
2026_1105_1459,0.377927
2026_1105_1460,0.141088
2026_1105_1461,0.03756
2026_1105_1462,0.028032
2026_1105_1463,0.025
2026_1105_1464,0.435315
2026_1105_1465,0.048456
2026_1105_1466,0.72898
2026_1105_1467,0.175344
2026_1105_1468,0.639734
2026_1105_1469,0.226842
2026_1105_1470,0.222102
2026_1105_1471,0.033666
2026_1105_1472,0.076386
2026_1105_1473,0.483274
2026_1105_1474,0.232803
2026_1105_1475,0.859498
2026_1105_1476,0.791133
2026_1105_1477,0.615082
2026_1105_1478,0.5894
2026_1105_1479,0.529734
2026_1105_1480,0.552071
2026_1105_1481,0.636548
2026_1106_1107,0.563632
2026_1106_1108,0.510765
2026_1106_1110,0.309405
2026_1106_1111,0.209945
2026_1106_1112,0.025
2026_1106_1113,0.025
2026_1106_1114,0.437748
2026_1106_1115,0.375171
2026_1106_1116,0.025
2026_1106_1117,0.099213
2026_1106_1119,0.557804
2026_1106_1120,0.025
2026_1106_1122,0.110952
2026_1106_1123,0.431642
2026_1106_1124,0.025
2026_1106_1125,0.025
2026_1106_1126,0.225841
2026_1106_1127,0.712422
2026_1106_1129,0.025
2026_1106_1130,0.169898
2026_1106_1131,0.376443
2026_1106_1132,0.128068
2026_1106_1133,0.069736
2026_1106_1135,0.534234
2026_1106_1136,0.626732
2026_1106_1137,0.45644
2026_1106_1138,0.218884
2026_1106_1139,0.025
2026_1106_1140,0.025
2026_1106_1141,0.523413
2026_1106_1142,0.266433
2026_1106_1143,0.025
2026_1106_1144,0.236562
2026_1106_1145,0.549565
2026_1106_1146,0.170108
2026_1106_1148,0.247171
2026_1106_1149,0.3384
2026_1106_1150,0.197283
2026_1106_1151,0.357241
2026_1106_1152,0.662839
2026_1106_1153,0.025
2026_1106_1154,0.586866
2026_1106_1155,0.025
2026_1106_1156,0.477944
2026_1106_1157,0.244191
2026_1106_1158,0.097841
2026_1106_1159,0.244295
2026_1106_1160,0.025
2026_1106_1161,0.025
2026_1106_1162,0.163596
2026_1106_1163,0.025
2026_1106_1164,0.671513
2026_1106_1165,0.165744
2026_1106_1166,0.025
2026_1106_1167,0.611491
2026_1106_1168,0.192268
2026_1106_1169,0.140424
2026_1106_1170,0.531243
2026_1106_1171,0.410693
2026_1106_1172,0.055013
2026_1106_1173,0.025
2026_1106_1174,0.392231
2026_1106_1175,0.690368
2026_1106_1176,0.285872
2026_1106_1177,0.031684
2026_1106_1178,0.275629
2026_1106_1179,0.172425
2026_1106_1180,0.278407
2026_1106_1181,0.025
2026_1106_1182,0.069059
2026_1106_1183,0.381511
2026_1106_1184,0.411408
2026_1106_1185,0.382542
2026_1106_1186,0.309357
2026_1106_1187,0.357514
2026_1106_1188,0.241606
2026_1106_1189,0.195684
2026_1106_1190,0.118089
2026_1106_1191,0.519464
2026_1106_1192,0.579172
2026_1106_1193,0.20552
2026_1106_1194,0.05922
2026_1106_1195,0.27203
2026_1106_1196,0.025
2026_1106_1197,0.388655
2026_1106_1198,0.293217
2026_1106_1199,0.03582
2026_1106_1200,0.227472
2026_1106_1201,0.137575
2026_1106_1202,0.173001
2026_1106_1203,0.029298
2026_1106_1204,0.229281
2026_1106_1205,0.934179
2026_1106_1206,0.025
2026_1106_1207,0.02514
2026_1106_1208,0.025
2026_1106_1209,0.531157
2026_1106_1210,0.076216
2026_1106_1211,0.025
2026_1106_1212,0.39065
2026_1106_1213,0.040517
2026_1106_1214,0.35588
2026_1106_1217,0.120843
2026_1106_1218,0.038705
2026_1106_1219,0.025
2026_1106_1220,0.058631
2026_1106_1221,0.489192
2026_1106_1222,0.025
2026_1106_1223,0.405803
2026_1106_1224,0.202133
2026_1106_1225,0.197523
2026_1106_1226,0.332627
2026_1106_1227,0.149962
2026_1106_1228,0.025
2026_1106_1229,0.040417
2026_1106_1230,0.346676
2026_1106_1231,0.025
2026_1106_1232,0.299754
2026_1106_1233,0.229474
2026_1106_1234,0.025
2026_1106_1235,0.025
2026_1106_1236,0.23972
2026_1106_1237,0.630868
2026_1106_1238,0.357697
2026_1106_1239,0.410796
2026_1106_1240,0.332332
2026_1106_1241,0.23198
2026_1106_1242,0.025
2026_1106_1243,0.028454
2026_1106_1244,0.127785
2026_1106_1245,0.049375
2026_1106_1246,0.025
2026_1106_1247,0.272592
2026_1106_1248,0.401565
2026_1106_1249,0.398621
2026_1106_1250,0.359438
2026_1106_1251,0.041262
2026_1106_1252,0.148728
2026_1106_1253,0.519138
2026_1106_1254,0.154492
